"underlying","monthly","expiration","execution_date","last_trade_date","num_otm"
"SPY",False,"2014-10-03","2014-09-26","2014-10-03","38"
"SPY",False,"2014-10-10","2014-10-03","2014-10-10","32"
"SPY",True,"2014-10-18","2014-10-10","2014-10-17","43"
"SPY",False,"2014-10-24","2014-10-17","2014-10-24","48"
"SPY",False,"2014-10-31","2014-10-24","2014-10-31","34"
"SPY",False,"2014-11-07","2014-10-31","2014-11-07","31"
"SPY",False,"2014-11-14","2014-11-07","2014-11-14","26"
"SPY",True,"2014-11-22","2014-11-14","2014-11-21","27"
"SPY",False,"2014-11-28","2014-11-21","2014-11-28","22"
"SPY",False,"2014-12-05","2014-11-28","2014-12-05","22"
"SPY",False,"2014-12-12","2014-12-05","2014-12-12","24"
"SPY",True,"2014-12-20","2014-12-12","2014-12-19","52"
"SPY",False,"2014-12-26","2014-12-19","2014-12-26","29"
"SPY",False,"2015-01-02","2014-12-26","2015-01-02","27"
"SPY",False,"2015-01-09","2015-01-02","2015-01-09","34"
"SPY",True,"2015-01-17","2015-01-09","2015-01-16","36"
"SPY",False,"2015-01-23","2015-01-16","2015-01-23","48"
"SPY",False,"2015-01-30","2015-01-23","2015-01-30","39"
"SPY",False,"2015-02-06","2015-01-30","2015-02-06","42"
"SPY",False,"2015-02-13","2015-02-06","2015-02-13","36"
"SPY",True,"2015-02-20","2015-02-13","2015-02-20","27"
"SPY",False,"2015-02-27","2015-02-20","2015-02-27","30"
"SPY",False,"2015-03-06","2015-02-27","2015-03-06","27"
"SPY",False,"2015-03-13","2015-03-06","2015-03-13","32"
"SPY",True,"2015-03-20","2015-03-13","2015-03-20","35"
"SPY",False,"2015-03-27","2015-03-20","2015-03-27","27"
"SPY",False,"2015-04-02","2015-03-27","2015-04-02","31"
"SPY",False,"2015-04-10","2015-04-02","2015-04-10","32"
"SPY",True,"2015-04-17","2015-04-10","2015-04-17","25"
"SPY",False,"2015-04-24","2015-04-17","2015-04-24","33"
"SPY",False,"2015-05-01","2015-04-24","2015-05-01","27"
"SPY",False,"2015-05-08","2015-05-01","2015-05-08","30"
"SPY",True,"2015-05-15","2015-05-08","2015-05-15","28"
"SPY",False,"2015-05-22","2015-05-15","2015-05-22","28"
"SPY",False,"2015-05-29","2015-05-22","2015-05-29","25"
"SPY",False,"2015-06-05","2015-05-29","2015-06-05","35"
"SPY",False,"2015-06-12","2015-06-05","2015-06-12","31"
"SPY",True,"2015-06-19","2015-06-12","2015-06-19","36"
"SPY",False,"2015-06-26","2015-06-19","2015-06-26","34"
"SPY",False,"2015-07-02","2015-06-26","2015-07-02","39"
"SPY",False,"2015-07-10","2015-07-02","2015-07-10","44"
"SPY",True,"2015-07-17","2015-07-10","2015-07-17","42"
"SPY",False,"2015-07-24","2015-07-17","2015-07-24","23"
"SPY",False,"2015-07-31","2015-07-24","2015-07-31","30"
"SPY",False,"2015-08-07","2015-07-31","2015-08-07","27"
"SPY",False,"2015-08-14","2015-08-07","2015-08-14","31"
"SPY",True,"2015-08-21","2015-08-14","2015-08-21","29"
"SPY",False,"2015-08-28","2015-08-21","2015-08-28","61"
"SPY",False,"2015-09-04","2015-08-28","2015-09-04","57"
"SPY",False,"2015-09-11","2015-09-04","2015-09-11","51"
"SPY",True,"2015-09-18","2015-09-11","2015-09-18","54"
"SPY",False,"2015-09-25","2015-09-18","2015-09-25","46"
"SPY",False,"2015-10-02","2015-09-25","2015-10-02","45"
"SPY",False,"2015-10-09","2015-10-02","2015-10-09","44"
"SPY",True,"2015-10-16","2015-10-09","2015-10-16","35"
"SPY",False,"2015-10-23","2015-10-16","2015-10-23","30"
"SPY",False,"2015-10-30","2015-10-23","2015-10-30","34"
"SPY",False,"2015-11-06","2015-10-30","2015-11-06","35"
"SPY",False,"2015-11-13","2015-11-06","2015-11-13","27"
"SPY",True,"2015-11-20","2015-11-13","2015-11-20","46"
"SPY",False,"2015-11-27","2015-11-20","2015-11-27","28"
"SPY",False,"2015-12-04","2015-11-27","2015-12-04","31"
"SPY",False,"2015-12-11","2015-12-04","2015-12-11","33"
"SPY",True,"2015-12-19","2015-12-11","2015-12-18","70"
"SPY",False,"2015-12-24","2015-12-18","2015-12-24","40"
"SPY",False,"2015-12-31","2015-12-24","2015-12-31","19"
"SPY",False,"2016-01-08","2015-12-31","2016-01-08","50"
"SPY",True,"2016-01-15","2016-01-08","2016-01-15","51"
"SPY",False,"2016-01-22","2016-01-15","2016-01-22","60"
"SPY",False,"2016-01-29","2016-01-22","2016-01-29","52"
"SPY",False,"2016-02-05","2016-01-29","2016-02-05","41"
"SPY",False,"2016-02-12","2016-02-05","2016-02-12","53"
"SPY",True,"2016-02-19","2016-02-12","2016-02-19","50"
